File generated on // Fichier créé sur, 2025-02-14

Pollutant // Polluant:, PM2.5
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-20,4,4,5,5,6,6,6,7,5,2,3,3,3,3,4,3,3,3,3,3,2,2,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-21,3,3,3,2,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,3,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-22,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-23,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,6,5,6,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-24,7,7,7,8,8,8,8,8,8,8,8,8,9,9,8,7,7,8,8,11,8,8,11,13
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-25,14,14,14,14,14,16,17,16,17,17,15,12,11,11,12,11,12,12,13,15,14,3,1,1
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-26,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-27,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,5,5,5,5,6,6,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-28,6,7,6,7,7,7,8,9,9,7,6,5,4,5,4,5,7,6,6,8,8,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-29,8,8,7,8,9,10,11,10,8,7,5,5,5,5,5,4,4,4,6,5,6,5,5,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-04-30,5,4,4,4,3,3,3,4,3,3,3,4,4,4,5,5,5,5,5,4,4,7,5,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-01,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-02,3,4,5,4,4,4,4,4,5,5,5,5,4,4,3,3,3,2,2,3,2,2,2,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-03,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,2,3,3,3,3,3,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-04,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-05,4,5,5,5,5,5,5,5,4,4,7,8,-999,5,4,4,5,3,3,3,3,2,2,2
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,4,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-07,3,3,3,3,3,3,4,3,1,2,2,1,1,2,2,2,2,2,2,2,3,3,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1,2,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-09,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,2,3,3,4,4,4,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-10,5,6,6,6,5,4,3,3,3,2,2,3,3,4,3,3,3,3,3,3,4,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-11,5,4,4,4,4,5,4,5,4,3,4,4,4,3,3,2,1,1,1,1,1,2,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-12,3,3,3,5,5,4,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-13,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,3,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-14,4,4,5,5,6,6,7,7,6,6,5,5,5,4,5,5,5,4,5,7,8,7,8,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-15,7,7,7,6,5,5,5,6,5,7,6,6,6,6,5,5,5,5,5,6,6,6,6,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-16,6,6,7,9,10,9,8,8,8,7,6,6,5,4,4,5,5,5,5,5,6,6,6,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-17,5,6,6,7,8,7,8,8,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-18,7,6,6,6,5,5,5,5,5,5,6,5,5,5,4,4,4,3,4,4,3,4,4,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-19,6,6,5,5,5,5,6,5,5,4,4,4,4,5,6,6,7,7,7,7,8,8,8,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-20,9,8,8,8,8,8,8,10,11,12,12,10,10,10,11,11,7,10,11,8,9,10,10,10
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-21,10,10,10,10,11,12,14,13,12,13,13,14,12,11,10,10,8,10,11,13,15,17,18,16
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-22,14,14,13,13,13,13,20,15,13,13,13,13,11,10,9,8,8,8,8,7,8,8,8,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-23,10,9,8,8,7,6,5,2,1,2,2,2,2,4,3,3,3,3,4,3,4,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-24,5,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,4,5,4,4,4,5,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-25,5,5,5,5,6,7,7,7,7,7,7,8,7,7,7,7,7,8,9,9,11,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-26,9,9,10,10,9,9,9,10,12,14,15,14,16,17,17,13,10,8,8,9,10,9,6,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-27,4,3,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-28,1,1,1,1,1,1,1,1,1,2,2,-999,-999,3,3,3,3,3,3,3,3,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-29,4,5,6,6,7,7,6,4,4,4,4,3,3,3,4,4,3,3,3,3,3,4,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-30,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-05-31,3,3,3,3,3,3,3,3,4,6,8,7,7,7,6,4,4,5,4,4,5,5,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-01,7,7,8,9,9,9,8,7,6,6,6,5,5,6,6,5,5,3,3,3,4,4,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-02,6,6,6,6,7,7,7,7,7,6,6,5,5,5,4,4,5,6,6,6,7,7,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-03,7,6,7,7,7,7,6,6,6,7,7,7,9,9,9,9,8,8,8,8,7,8,9,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-04,10,11,11,10,9,9,8,8,10,11,12,13,12,10,9,9,9,9,9,10,11,11,11,10
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-05,10,11,11,11,11,11,10,9,10,10,11,11,11,11,10,10,9,7,6,6,7,7,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-06,7,7,7,7,7,7,7,8,11,13,14,15,14,14,13,13,13,13,11,12,12,11,11,11
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-07,12,12,13,12,12,12,12,14,14,14,14,14,14,12,11,11,11,11,11,11,11,11,11,11
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-08,11,11,11,11,12,11,11,11,10,10,10,11,11,12,11,11,7,7,6,8,7,7,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-09,8,8,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-10,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-11,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-12,6,6,6,6,7,7,8,8,7,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-13,6,7,7,6,7,9,10,10,10,10,9,8,6,6,6,6,6,6,6,7,8,8,8,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-14,7,8,7,7,7,7,7,7,7,7,6,4,6,7,7,6,5,5,5,4,4,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-15,5,5,5,5,5,5,6,6,6,7,9,10,12,8,4,4,4,4,4,4,4,6,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-16,4,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-17,4,5,5,5,5,4,5,5,5,4,4,5,4,4,4,4,4,3,3,3,3,4,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-18,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-19,7,7,7,8,8,8,6,7,12,10,6,5,4,5,6,6,6,6,6,6,7,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-20,7,7,7,7,7,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-21,8,8,8,8,8,8,8,8,7,7,8,8,10,13,13,9,10,7,7,9,8,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-22,7,6,5,5,4,3,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-23,2,2,2,3,3,4,4,4,3,3,3,3,3,3,2,2,3,3,3,3,3,4,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-24,5,5,4,4,4,3,4,5,3,3,3,3,3,4,4,4,3,3,3,3,4,5,5,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-25,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-26,5,5,5,5,5,5,5,5,6,6,6,6,7,6,6,6,6,6,7,6,7,6,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-27,3,5,6,6,7,7,7,7,7,8,9,9,9,9,10,10,10,10,9,9,9,9,9,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-28,10,10,9,8,7,7,7,6,6,6,6,5,6,5,4,4,4,4,4,5,5,5,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-29,5,5,5,6,6,6,6,5,5,5,5,6,6,7,7,7,7,7,7,7,7,7,7,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-06-30,6,7,7,7,6,5,4,3,5,8,5,5,6,6,5,5,4,4,4,3,2,2,3,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-01,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,2
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-02,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-03,4,4,4,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-04,4,3,4,4,4,4,5,4,4,4,2,2,2,3,3,3,2,3,3,3,4,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-05,4,3,3,4,4,3,3,4,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-06,5,6,8,8,7,7,7,7,7,7,8,9,9,10,11,14,16,16,15,8,6,5,4,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-07,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,3,3,4,3,3,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-08,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-09,5,4,4,4,3,3,2,2,2,2,2,2,3,3,3,4,3,2,2,2,4,6,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-10,4,4,4,4,4,4,4,5,4,3,3,4,4,4,4,4,5,5,5,5,5,6,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-11,7,8,9,10,10,9,8,8,7,6,6,6,7,7,8,8,7,7,6,6,7,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-12,8,8,9,9,10,11,11,14,15,14,13,12,12,11,11,14,14,14,13,12,13,11,12,12
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-13,13,13,13,13,13,12,13,13,13,15,14,7,6,6,7,6,5,4,4,4,4,5,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-14,5,5,5,4,4,4,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6,6,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-15,7,7,7,7,7,6,6,6,7,7,8,8,8,8,8,7,7,8,9,9,9,9,9,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-16,8,8,9,8,9,8,5,3,1,4,7,9,10,15,15,14,14,13,12,11,10,10,11,12
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-17,13,13,13,14,14,14,14,14,13,12,11,10,11,10,10,11,10,11,11,11,11,11,12,12
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-18,13,13,13,13,13,13,13,12,12,13,12,12,12,13,12,11,13,12,12,13,13,14,14,13
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-19,12,12,12,12,12,11,11,11,12,14,18,21,22,22,24,31,33,29,38,37,24,19,17,15
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-20,19,49,51,50,49,44,39,31,23,15,16,16,22,24,22,21,18,18,18,16,11,10,9,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-21,10,11,11,10,9,8,8,8,10,10,8,7,7,7,7,7,7,7,7,6,7,7,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-22,7,7,7,7,7,6,6,6,7,7,8,7,6,6,6,5,5,5,5,5,5,6,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-23,6,7,7,7,7,5,5,6,7,7,7,7,7,6,5,5,4,5,5,5,5,5,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-24,6,7,7,7,7,8,11,12,12,11,10,10,9,8,7,6,6,6,6,7,7,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-25,7,6,6,7,8,9,10,10,9,9,9,8,9,17,20,22,22,17,12,12,13,14,17,19
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-26,22,28,33,37,32,29,25,23,23,24,27,38,80,98,96,61,32,40,34,32,32,34,36,35
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-27,34,32,29,22,17,14,8,4,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-28,5,4,5,5,5,5,7,6,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-29,6,6,6,6,5,5,5,7,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-30,6,6,7,8,8,7,5,4,3,2,2,2,2,3,3,2,2,3,2,2,1,1,1,2
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-07-31,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-01,5,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-02,5,5,5,5,5,5,6,5,4,3,3,3,3,3,2,3,3,3,4,4,4,5,5,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-03,6,6,5,5,5,5,5,6,7,7,8,8,7,9,15,27,26,21,18,17,16,14,12,13
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-04,13,12,11,11,10,8,8,8,8,9,10,13,14,16,15,16,16,17,17,17,17,18,18,19
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-05,20,20,21,21,20,17,18,21,23,23,24,23,22,22,25,28,28,29,29,30,31,32,31,32
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-06,32,30,27,24,23,25,28,30,28,27,28,31,29,26,25,29,28,16,13,14,23,31,36,37
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-07,35,29,24,21,21,23,22,20,19,18,17,18,18,17,17,17,18,18,16,12,11,7,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-08,6,7,7,8,9,9,9,11,12,12,13,12,13,16,18,19,17,17,17,14,13,12,11,11
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-09,10,10,10,10,11,11,11,12,11,11,10,9,10,11,11,10,11,11,11,11,12,13,13,14
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-10,14,14,14,14,14,14,13,13,13,12,12,13,12,12,12,13,12,12,12,14,10,8,8,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-11,7,8,8,8,9,10,10,11,11,10,7,10,11,10,9,9,9,9,9,9,9,9,9,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-12,10,10,10,10,10,10,11,11,10,10,10,10,10,11,12,11,9,9,8,8,7,7,7,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-13,7,7,7,7,7,7,7,7,8,9,9,10,10,9,7,8,8,9,9,9,10,11,11,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-14,8,8,8,8,8,10,10,9,7,7,6,5,6,6,6,6,6,6,6,6,6,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-15,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,6,7,7,7,8,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-16,9,9,10,9,9,9,8,9,8,8,8,8,8,9,10,10,9,9,9,9,9,9,10,10
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-17,10,9,9,10,10,9,9,8,8,7,8,7,7,7,7,8,8,9,8,8,8,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-18,7,6,7,7,7,7,7,7,8,9,9,7,8,7,8,7,7,7,6,6,6,6,7,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-19,5,5,5,5,4,5,5,5,7,10,9,8,7,9,10,8,7,7,7,7,7,7,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-20,9,9,9,9,8,8,7,7,10,11,13,13,16,19,19,19,19,18,19,19,20,20,20,20
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-21,20,20,20,19,17,15,15,15,16,17,18,18,19,19,19,19,17,15,16,15,15,14,15,15
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-22,16,15,16,15,14,12,11,10,10,9,7,7,8,8,6,5,4,3,3,4,5,5,6,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-23,8,8,8,8,8,9,9,5,2,1,1,2,2,2,2,2,2,2,2,3,4,4,3,3
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-24,3,4,4,4,4,5,5,5,6,7,7,8,8,10,10,10,11,11,11,10,10,10,11,11
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-25,11,12,12,12,12,11,9,9,9,9,9,9,10,10,10,10,11,10,10,11,11,11,11,11
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-26,11,11,12,11,11,11,11,11,11,10,9,8,10,10,10,9,7,7,7,8,8,8,9,7
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-27,6,5,5,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,12,11,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-28,4,4,4,4,5,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-29,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,6,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-30,7,7,7,8,7,7,7,7,7,6,6,7,7,6,7,7,7,7,7,8,8,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-08-31,8,8,8,8,8,8,8,8,8,8,7,6,5,5,5,5,5,5,6,6,7,6,6,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-01,4,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,5,6,6,5,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-02,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,5
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-03,2,2,2,2,1,2,1,2,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-04,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-05,5,5,5,4,4,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,6,8,7,9
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-06,10,10,7,7,10,12,11,11,8,7,7,7,7,6,4,4,4,4,4,5,5,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-07,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-08,5,5,4,4,4,4,4,4,4,4,5,6,5,6,7,7,7,6,7,8,8,8,8,8
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-09,8,8,8,7,7,8,8,8,8,7,7,7,6,6,6,6,6,6,6,7,8,7,5,4
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-10,3,3,3,3,2,2,1,2,2,1,1,1,2,2,3,3,3,3,3,4,4,4,5,6
PM2.5,236,051501,St. Zephirin-De-Courval,QC,46.04223,-72.65976,2021-09-11,6,5,6,5,5,6,6,6,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5
